Date,Dividend,Split,DividendRaw
2000-03-28,12.5,,
2000-09-26,12.5,,
2001-03-27,17.5,,
2001-09-25,15,,
2002-03-26,15,,
2002-09-25,15,,
2003-03-26,15,,
2003-09-25,15,,
2004-03-26,20,,
2004-09-27,17.5,,
2005-03-28,17.5,,
2005-09-27,17.5,,
2006-03-28,17.5,,
2006-09-26,17.5,,
2007-03-27,22.5,,
2007-09-25,20,,
2008-03-26,20,,
2008-09-25,20,,
2009-03-26,20,,
2009-09-25,20,,
2010-03-29,25,,
2010-09-28,22.5,,
2011-03-29,22.5,,
2011-09-28,22.5,,
2012-03-28,22.5,,
2012-09-26,22.5,,
2013-03-27,27.5,,
2013-09-26,25,,
2014-03-27,25,,
2014-09-26,25,,
2015-03-27,25,,
2015-09-28,25,,
2016-03-29,30,,
2016-09-28,27.5,,
2017-03-29,27.5,,
2017-09-27,27.5,0.2,
2018-03-28,27.5,,
2018-09-26,27.5,,
2019-03-27,32.5,,
2019-09-27,30,,
2020-03-30,30,,
2020-09-29,30,,
2021-03-30,30,,
2021-09-29,30,,
2022-03-30,35,,
2022-09-29,32.5,,
2023-03-30,32.5,,
2023-09-28,32.5,,
2024-03-28,37.5,,
2024-09-27,35,,
2025-03-28,45,,
2025-09-29,50,,
2026-03-30,60,,
